Erling Haaland, ST, Manchester City, Norway, Value: 916, https://fifastatic.fifaindex.com/FIFA24/players/239085.png, 00001
Henry Obermeyer, CDM/CB, Arminia Bielefeld, Germany, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/276879.png, 16798
Mathis Hamdi, LB, ESTAC Troyes, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276824.png, 16799
Robert Marian Popescu, LM, FC Voluntari, Romania, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276823.png, 16800
Conor Drinan, LM/CF, Cork City, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276814.png, 16801
Tim Kloss, CDM/CB, TSV 1860 München, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276783.png, 16802
Abdulrahman Al Shammari, GK, Al Riyadh, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276776.png, 16803
Yacine Gaya, CB, Angers SCO, Algeria, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/276759.png, 16804
Isaac Matondo, LW/ST, US Concarneau, DR Congo, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276751.png, 16805
Aleksander Nadolski, CAM/CM, Lech Poznań, Poland, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/276733.png, 16806
Mateusz Mędrala, GK, Lech Poznań, Poland, Value: 20, https://fifastatic.fifaindex.com/FIFA24/players/276730.png, 16807
Kanayo Megwa, RB, Hibernian, England, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/276720.png, 16808
Kaden Rodney, CDM/RB, Crystal Palace, England, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/276718.png, 16809
Edoardo Pieragnolo, LB, Reggiana, Italy, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276705.png, 16810
Johan Manzambi, CM, SC Freiburg II, Switzerland, Value: 22, https://fifastatic.fifaindex.com/FIFA24/players/276694.png, 16811
Martim Marques, LB, FC Lugano, Portugal, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276658.png, 16812
Adriano Onyegbule, CAM, FC Basel, Germany, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/276638.png, 16813
Malwin Zok, GK, SV Waldhof Mannheim, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276607.png, 16814
Jalal Abdulai, RW/ST, IF Elfsborg, Ghana, Value: 20, https://fifastatic.fifaindex.com/FIFA24/players/276567.png, 16815
Marcus Rafferty, CM, Hammarby IF, Sweden, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/276566.png, 16816
Auxence Gruaud, GK, USL Dunkerque, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276550.png, 16817
Selim Dilli, CM, Kasımpaşa, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276415.png, 16818
Richard Meier, ST, SV Sandhausen, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276399.png, 16819
Filip Rózga, LM, Cracovia, Poland, Value: 26, https://fifastatic.fifaindex.com/FIFA24/players/276395.png, 16820
Dawyn-Paul Donner, CB, SC Paderborn 07, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276368.png, 16821
Marian Kirsch, GK, Borussia Dortmund II, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276353.png, 16822
Elion Haxhosaj, LB, SpVgg Unterhaching, Kosovo, Value: 12, https://fifastatic.fifaindex.com/FIFA24/players/276341.png, 16823
Santiago Castaneda, CM, MSV Duisburg, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276311.png, 16824
Kevin Schacht, ST, Preußen Münster, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276291.png, 16825
Tizian Zimmermann, CB/CM, SpVgg Unterhaching, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276269.png, 16826
Oğuzhan Matur, LB, Hatayspor, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276176.png, 16827
Niklas Niehoff, ST/RW, Holstein Kiel, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276165.png, 16828
Meshal Al Mutairi, LM/RM, Abha Club, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276116.png, 16829
Mohammed Al Aqeel, CM/CDM, Al Riyadh, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276114.png, 16830
Dawid Barnowski, RM, Ruch Chorzów, Poland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276069.png, 16831
Mattia Tordini, ST/LW, Lecco, Italy, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276037.png, 16832
Clément Rodrigues, ST, US Concarneau, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276020.png, 16833
Mischa Eberhard, CM, FC Stade-Lausanne Ouchy, Switzerland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/276009.png, 16834
Jakub Stec, CDM, Puszcza Niepołomice, Poland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275954.png, 16835
Zoran Mitrov, CAM, Petrolul Ploiești, Romania, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275901.png, 16836
Sebastián Malimberni, ST, Patronato, Argentina, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275758.png, 16837
Magnus Lysholm, RB, Hvidovre IF, Denmark, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275746.png, 16838
Paul Perlaza, RM/RWB, SD Aucas, Ecuador, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275744.png, 16839
Mayka Okuka, CM, FC Lausanne-Sport, Switzerland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275735.png, 16840
Evans Maurin, ST, Yverdon-Sport, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275714.png, 16841
Michael Parker, CB/LWB, Shrewsbury Town, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275625.png, 16842
Abdulaziz Al Hotailah, CAM/LM, Al Okhdood, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275559.png, 16843
Abdullah Al Dawsari, LB/LWB, Al Riyadh, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275556.png, 16844
Byani Mpata Lama, LB, Valenciennes FC, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275482.png, 16845
Berkay Aydoğmuş, CM, Istanbul Başakşehir FK, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275448.png, 16846
Tiernan Brooks, GK, Cork City, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275349.png, 16847
Asbjørn Bøndergaard, ST, Silkeborg IF, Denmark, Value: 12, https://fifastatic.fifaindex.com/FIFA24/players/275332.png, 16848
Lovro Štubljar, GK, Empoli, Slovenia, Value: 12, https://fifastatic.fifaindex.com/FIFA24/players/275327.png, 16849
Luca Böggemann, GK, VfL Osnabrück, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275284.png, 16850
Mauricio Cuevas, RB, Los Angeles Galaxy, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275251.png, 16851
Juan Rubiano, CAM, Deportes Tolima, Colombia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275202.png, 16852
Richard Torales, ST, Sportivo Ameliano, Paraguay, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/275001.png, 16853
Marco Wörner, CAM, SC Freiburg II, Germany, Value: 12, https://fifastatic.fifaindex.com/FIFA24/players/274993.png, 16854
Alonso Coello, CAM/CM, Toronto FC, Spain, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274976.png, 16855
Alexander Aoraha, CM, Queens Park Rangers, Iraq, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/274931.png, 16856
Jung Ji Hoon, LM/RM/CAM, Gwangju FC, Korea Republic, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274839.png, 16857
Michał Gurgul, CB/LB, Lech Poznań, Poland, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/274830.png, 16858
Kubilay Köylü, LW/RW, İstanbulspor, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274575.png, 16859
Jaaso Jantunen, GK, SC Freiburg II, Finland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274568.png, 16860
David Okagbue, CB, Walsall, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274474.png, 16861
Ciaran Behan, RM/CAM/CM, UCD, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274392.png, 16862
Pablo Luján, RM, Blooming, Bolivia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274263.png, 16863
Calixte Paul Ligue, ST, FC Zürich, Switzerland, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/274096.png, 16864
Jannik Graf, ST, Jahn Regensburg, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274088.png, 16865
Eduardo Villanueva, GK, Colo-Colo, Chile, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/274083.png, 16866
Oliver Pettersson, CB, HJK Helsinki, Finland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/274037.png, 16867
Elvis Lindkvist, CAM/CM, IFK Norrköping, Sweden, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273947.png, 16868
Bernt Klaverboer, GK, sc Heerenveen, Netherlands, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/273882.png, 16869
Hisham Kasimu, ST, Sutton United, France, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273874.png, 16870
Abdihakin Ali, CM, AIK, Sweden, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273858.png, 16871
David Ozoh, CDM/CM, Crystal Palace, England, Value: 26, https://fifastatic.fifaindex.com/FIFA24/players/273693.png, 16872
Li Xiangbin, CDM/CM, Nantong Zhiyun, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273644.png, 16873
Jesús Duarte, ST, Deportivo Táchira, Venezuela, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273584.png, 16874
Amet Korça, CB, FC Dallas, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273554.png, 16875
Peter Stroud, CM/CAM, New York Red Bulls, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/273548.png, 16876
Johannes Selvén, RW, Odense Boldklub, Sweden, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/273024.png, 16877
Engin Can Aksoy, LB, Hatayspor, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272851.png, 16878
Alexandru Stan, ST/LW, Rapid București, Romania, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/272751.png, 16879
Leo Jansson, CB, Varbergs BoIS, Sweden, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272729.png, 16880
Sasha Kuzevski, RB/RM, Central Coast Mariners, Australia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272714.png, 16881
Elliot Stroud, LWB, Mjällby AIF, Sweden, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272712.png, 16882
Zach Mitchell, CB/CDM, Colchester United, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272673.png, 16883
Mustapha Isah, RM, Randers FC, Nigeria, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272529.png, 16884
Taha Ayari, LM, AIK, Sweden, Value: 26, https://fifastatic.fifaindex.com/FIFA24/players/272514.png, 16885
Oliver Jones, CB/CDM/CM, Macarthur FC, Australia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272385.png, 16886
Nicolas Glaus, GK, Grasshopper Club Zürich, Switzerland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272383.png, 16887
Junior Mendes, ST/LW/RW, Stade Lavallois MFC, Spain, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/272344.png, 16888
Francisco Bregante, LB, Liverpool Fútbol Club Uruguay, Uruguay, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271905.png, 16889
Jamie Miley, CM/CDM, Newcastle United, England, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/271822.png, 16890
Emil Roback, LW/ST, IFK Norrköping, Sweden, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/271802.png, 16891
Richard Chin, LB/LWB/RB, Charlton Athletic, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271768.png, 16892
Adrian Blake, LW, FC Utrecht, England, Value: 24, https://fifastatic.fifaindex.com/FIFA24/players/271746.png, 16893
Amar Gerxhaliu, CB, Antalyaspor, Kosovo, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271676.png, 16894
Issa Kaloga, RW/RB, Servette FC, Switzerland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271649.png, 16895
Timothy Noor Ouma, CAM, IF Elfsborg, Kenya, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/271645.png, 16896
Emre Tezgel, ST, Stoke City, England, Value: 26, https://fifastatic.fifaindex.com/FIFA24/players/271626.png, 16897
Ethon Varian, ST, Cork City, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271424.png, 16898
Pim Saathof, RB, Go Ahead Eagles, Netherlands, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/271269.png, 16899
Victor Akinwale, ST, Crystal Palace, England, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/271192.png, 16900
Matty Macarthur, LM/RM/CAM, Gillingham, Australia, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/271157.png, 16901
Kayne van Oevelen, GK, FC Volendam, Netherlands, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271150.png, 16902
Kailin Barlow, CAM, Sligo Rovers, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271093.png, 16903
Max Ejdum, CM, Odense Boldklub, Denmark, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/271079.png, 16904
Pascal Fallmann, RB, SC Freiburg II, Austria, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270994.png, 16905
Roméo Monticelli, LWB/CB, Charleroi, Belgium, Value: 18, https://fifastatic.fifaindex.com/FIFA24/players/270878.png, 16906
Pascal Müller, CM, Wolfsberger AC, Austria, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270750.png, 16907
Aakash Sangwan, LB, Chennaiyin FC, India, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270735.png, 16908
Aaron Basenach, CDM/CB, 1. FC Kaiserslautern, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270603.png, 16909
Darren Robinson, CM/CDM, Derby County, Northern Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270593.png, 16910
Devin Angleberger, CM/CDM, SpVgg Greuther Fürth, Germany, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270548.png, 16911
Sebastian Quirk, CM, Accrington Stanley, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270374.png, 16912
Max Thompson, GK, Northampton Town, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270357.png, 16913
Chris Donovan, ST, Philadelphia Union, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/270137.png, 16914
Charlie Finney, LB/CM, Crewe Alexandra, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269949.png, 16915
Leny Meyer, LB/LM, FC Luzern, Switzerland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269793.png, 16916
Doğukan Kaya, GK, MKE Ankaragücü, Turkey, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269695.png, 16917
Shang Yin, RW/RM, Dalian Professional, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269576.png, 16918
Andreas Dithmer, GK, FC København, Denmark, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/269573.png, 16919
Yang Yilin, LM/RM, Meizhou Hakka, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269520.png, 16920
Mutellip Iminqari, LW/LM, Chengdu Rongcheng F.C., China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269484.png, 16921
Miłosz Strzeboński, CAM/CM, Korona Kielce, Poland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269427.png, 16922
Oscar Solnørdal, CM, Aalesunds FK, Norway, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269351.png, 16923
Darius Johnson, LM, FC Volendam, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269265.png, 16924
Du Yuezheng, ST, Shenzhen FC, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269128.png, 16925
Alan Nuñez, RB, Cerro Porteño, Paraguay, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269088.png, 16926
Li Yongjia, CM, Meizhou Hakka, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/269017.png, 16927
Moxmet Nebijan, LB/LM, Beijing Guoan, China PR, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268917.png, 16928
Alfie Bendle, CDM, Forest Green Rovers, England, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/268817.png, 16929
Kim Dae Hwan, RW/LW, Jeju United, Korea Republic, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268768.png, 16930
Jackson Hopkins, CAM/CM, D.C. United, United States, Value: 16, https://fifastatic.fifaindex.com/FIFA24/players/268685.png, 16931
Reece Welch, CB, Forest Green Rovers, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268632.png, 16932
Aljaž Tavčar, CB, Ascoli, Slovenia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268574.png, 16933
Gabriel David, RB/CDM, FC Botoșani, Romania, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268452.png, 16934
Timo Jansink, GK, Heracles Almelo, Netherlands, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268449.png, 16935
Joseph Forde, LWB, Perth Glory, Australia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268405.png, 16936
Leslie Adekoya, ST, Accrington Stanley, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/268265.png, 16937
Han Jong Mu, CM, Jeju United, Korea Republic, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267947.png, 16938
Diego Gutierrez, LM/CAM, Portland Timbers, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267848.png, 16939
Kian Moore, GK, UCD, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267819.png, 16940
Zech Obiero, CAM, Leyton Orient, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267744.png, 16941
Adam Zimarino, ST/RM, Perth Glory, Australia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267737.png, 16942
Abdulaziz Makin, LW/ST, Damac FC, Saudi Arabia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267427.png, 16943
Alex Nolan, RM, St Patrick's Athletic, Republic of Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/267425.png, 16944
Victor Bezerra, ST/LW, Chicago Fire FC, United States, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/266856.png, 16945
Jack Ellis, RWB/CB, Carlisle United, England, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/266821.png, 16946
Max Woltman, CAM/ST, Oxford United, England, Value: 14, https://fifastatic.fifaindex.com/FIFA24/players/266761.png, 16947
Ethan Alagich, CAM/CDM, Adelaide United, Australia, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/266740.png, 16948
JJ McKiernan, CAM/ST, Morecambe, Northern Ireland, Value: 10, https://fifastatic.fifaindex.com/FIFA24/players/266709.png, 16949
Niko Tsakiris, CAM/CM, San Jose Earthquakes, United States, Value: 24, https://fifastatic.fifaindex.com/FIFA24/players/266518.png, 16950
